School 01 ,Admission 2008,Admission 2009,Admission 2010,Admission 2011,Admission 2012,Admission 2013,Admission 2014,Admission 2015,Admission 2016,Admission 2017,Admission 2018,Enrollment 2008,Enrollment 2009,Enrollment 2010,Enrollment 2011,Enrollment 2012,Enrollment 2013,Enrollment 2014,Enrollment 2015,Enrollment 2016,Enrollment 2017,Enrollment 2018,Satreading 2008,Satreading 2009,Satreading 2010,Satreading 2011,Satreading 2012,Satreading 2013,Satreading 2014,Satreading 2015,Satreading 2016,Satreading 2017,Satreading 2018,Satmath 2008,Satmath 2009,Satmath 2010,Satmath 2011,Satmath 2012,Satmath 2013,Satmath 2014,Satmath 2015,Satmath 2016,Satmath 2017,Satmath 2018,Acteq 2008,Acteq 2009,Acteq 2010,Acteq 2011,Acteq 2012,Acteq 2013,Acteq 2014,Acteq 2015,Acteq 2016,Acteq 2017,Acteq 2018,ACT 2008,ACT 2009,ACT 2010,ACT 2011,ACT 2012,ACT 2013,ACT 2014,ACT 2015,ACT 2016,ACT 2017,ACT 2018,Instate 2008,Instate 2009,Instate 2010,Instate 2011,Instate 2012,Instate 2013,Instate 2014,Instate 2015,Instate 2016,Instate 2017,Instate 2018,Outstate 2008,Outstate 2009,Outstate 2010,Outstate 2011,Outstate 2012,Outstate 2013,Outstate 2014,Outstate 2015,Outstate 2016,Outstate 2017,Outstate 2018,Apps 2008,Apps 2009,Apps 2010,Apps 2011,Apps 2012,Apps 2013,Apps 2014,Apps 2015,Apps 2016,Apps 2017,Apps 2018,Logapps 2008,Logapps 2009,Logapps 2010,Logapps 2011,Logapps 2012,Logapps 2013,Logapps 2014,Logapps 2015,Logapps 2016,Logapps 2017,Logapps 2018,Dlogapps 2008,Dlogapps 2009,Dlogapps 2010,Dlogapps 2011,Dlogapps 2012,Dlogapps 2013,Dlogapps 2014,Dlogapps 2015,Dlogapps 2016,Dlogapps 2017,Dlogapps 2018,Dapps 2008,Dapps 2009,Dapps 2010,Dapps 2011,Dapps 2012,Dapps 2013,Dapps 2014,Dapps 2015,Dapps 2016,Dapps 2017,Dapps 2018,Percdap 2008,Percdap 2009,Percdap 2010,Percdap 2011,Percdap 2012,Percdap 2013,Percdap 2014,Percdap 2015,Percdap 2016,Percdap 2017,Percdap 2018,Wins 2008,Wins 2009,Wins 2010,Wins 2011,Wins 2012,Wins 2013,Wins 2014,Wins 2015,Wins 2016,Wins 2017,Wins 2018,Seed 2008,Seed 2009,Seed 2010,Seed 2011,Seed 2012,Seed 2013,Seed 2014,Seed 2015,Seed 2016,Seed 2017,Seed 2018,Acceptrate 2008,Acceptrate 2009,Acceptrate 2010,Acceptrate 2011,Acceptrate 2012,Acceptrate 2013,Acceptrate 2014,Acceptrate 2015,Acceptrate 2016,Acceptrate 2017,Acceptrate 2018,Dacceptrate 2008,Dacceptrate 2009,Dacceptrate 2010,Dacceptrate 2011,Dacceptrate 2012,Dacceptrate 2013,Dacceptrate 2014,Dacceptrate 2015,Dacceptrate 2016,Dacceptrate 2017,Dacceptrate 2018,Netprice 2008,Netprice 2009,Netprice 2010,Netprice 2011,Netprice 2012,Netprice 2013,Netprice 2014,Netprice 2015,Netprice 2016,Netprice 2017,Netprice 2018
Syracuse University,11597,12596,13704,12779,13240,13990,14260,16071,16179,15517,17443,3186,3261,3471,3410,3392,3487,3470,3481,3712,3649,3599,620,620,620,620,620,620,620,630,630,670,670,650,650,650,650,650,650,660,660,660,680,700,28.575,28.575,28.575,28.575,28.575,28.575,28.8,29.025,29.025,30.375,30.825,28,28,28,28,28,28,29,29,29,30,30,47820,50098,51960,53790,55600,57450,59320,61242,63344,65480,70636,47820,50098,51960,53790,55600,57450,59320,61242,63344,65480,70636,22079,20951,22935,25884,25790,28269,26790,33254,30923,33099,34981,10.0023822095103,9.94994165690801,10.0404194070313,10.1613802961772,10.1577420988754,10.2495210768749,10.1957839625387,10.4119303396003,10.3392555225743,10.4072583494284,10.4625603359284,0,-0.0524405526023308,0.0904777501232612,0.120960889145884,-0.00363819730176651,0.0917789779994749,-0.0537371143362115,0.216146377061671,-0.0726748170259857,0.0680028268540767,0.0553019864999911,0,-1128,1984,2949,-94,2479,-1479,6464,-2331,2176,1882,0,-0.0510892703473889,0.0946971504940098,0.128580771746239,-0.00363158708082213,0.0961225281116712,-0.0523187944391383,0.241284061216872,-0.0700968304564864,0.0703683342495877,0.0568597238587269,0,2,2,1,3,4,1,0,4,0,2,0,3,1,3,1,4,3,0,10,0,11,0.525250237782508,0.601212352632333,0.597514715500327,0.493702673466234,0.513377278014734,0.494888393646751,0.532288167226577,0.483280206892404,0.523202794036801,0.468805704099822,0.498642120008004,0,0.075962114849825,-0.00369763713200599,-0.103812042034093,0.0196746045485,-0.018488884367983,0.037399773579826,-0.049007960334173,0.0399225871443971,-0.0543970899369791,0.029836415908182,10796,12345,12838,13133,13581,14546,15306,15987,16120,15895,17264
Wagner College,1831,1823,1687,2079,1907,2056,1995,1920,2035,1975,2023,481,519,483,470,426,430,442,421,442,433,418,640,640,640,640,630,630,NA,NA,NA,NA,NA,650,650,650,640,640,640,NA,NA,NA,NA,NA,29.025,29.025,29.025,28.8,28.575,28.575,NA,NA,NA,NA,NA,28,28,28,28,28,27,NA,NA,NA,NA,NA,43010,45065,47055,49330,51619,53924,56287,58615,60375,62203,64382,43010,45065,47055,49330,51619,53924,56287,58615,60375,62203,64382,3012,2764,2581,2925,2652,2942,2764,2803,2790,2834,2898,8.01035958891978,7.92443418488756,7.85593219971861,7.98104975966596,7.88306935130575,7.98684490116138,7.92443418488756,7.93844555116479,7.93379687481541,7.94944442025063,7.97177612288063,0,-0.0859254040322233,-0.0685019851689459,0.125117559947343,-0.0979804083602041,0.103775549855629,-0.0624107162738223,0.0140113662772281,-0.00464867634937693,0.0156475454352147,0.0223317026300016,0,-248,-183,344,-273,290,-178,39,-13,44,64,0,-0.0823373173970784,-0.0662083936324168,0.133281673769857,-0.0933333333333333,0.109351432880845,-0.0605030591434398,0.01410998552822,-0.00463788797716732,0.0157706093189964,0.0225829216654905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607901726427623,0.659551374819103,0.653622626888803,0.710769230769231,0.719079939668175,0.698844323589395,0.72178002894356,0.684980378166251,0.729390681003584,0.696894848270995,0.698067632850242,0,0.05164964839148,-0.00592874793029996,0.057146603880428,0.00831070889894392,-0.02023561607878,0.022935705354165,-0.036799650777309,0.0444103028373329,-0.0324958327325889,0.00117278457924697,11857,11469,11107,12700,13466,13352,13503,13615,14330,14874,15605
Appalachian State University,7397,7655,8224,8418,8006,7744,8463,8684,9020,9807,11221,2737,2781,2743,2829,2972,3028,3033,3049,3125,3306,3445,600,620,620,610,610,620,620,620,620,640,640,610,630,630,610,620,620,620,620,620,630,630,27.225,28.125,28.125,27.45,27.675,27.9,27.9,27.9,27.9,28.575,28.575,26,26,26,26,26,28,27,28,27,27,28,13693,14391,15451,15948,17833,19058,19387,18438,18941,19012,19194,23752,25012,26763,27996,29881,31266,32554,32263,33457,33819,34001,11468,13182,13039,12434,12959,12248,13506,13083,13202,14009,16154,9.34731582700326,9.48660754161267,9.47570014542347,9.42818993482928,9.46954580643542,9.41311793733752,9.51088931013479,9.47906895651088,9.48812361224872,9.54745525919612,9.68992297600224,0,0.139291714609405,-0.010907396189193,-0.04751021059419,0.0413558716061324,-0.0564278690978952,0.0977713727972684,-0.0318203536239121,0.00905465573783992,0.059331646947399,0.142467716806127,0,1714,-143,-605,525,-711,1258,-423,119,807,2145,0,0.149459365190094,-0.0108481262327416,-0.0463992637472199,0.0422229371079299,-0.0548653445481905,0.102710646636186,-0.0313194135939582,0.00909577314071696,0.0611271019542494,0.153115854093797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645012207882804,0.580716128053406,0.630723214970473,0.677014637284864,0.617794582915348,0.63226649248857,0.626610395379831,0.66376213406711,0.683229813664596,0.700049967877793,0.694626717840782,0,-0.064296079829398,0.050007086917067,0.046291422314391,-0.0592200543695161,0.0144719095732221,-0.00565609710873904,0.0371517386872791,0.019467679597486,0.0168201542131969,-0.00542325003701094,25492,24306,27994,28419,28917,29621,30727,31823,35306,39005,43111
Campbell University,2065,1864,3846,5895,3662,8180,4608,4870,5312,4428,4761,826,951,834,925,863,788,881,976,912,798,830,642,560,677,630,660,655,628,550,560,600,610,654,580,652,642,660,645,620,560,570,590,600,29.16,25.65,29.9025,28.62,29.7,29.25,28.08,24.975,25.425,26.775,27.225,29,24,26,28,28,27,27,24,25,25,25,33064,35087,37060,39960,40940,42580,46090,44470,46410,47940,49640,33064,35087,37060,39960,40940,42580,46090,44470,46410,47940,49640,3440,5115,6191,8835,12445,11714,6770,6626,6558,5495,6240,8.14322675036745,8.53993267838573,8.73085190351923,9.0864763847538,9.42907421480169,9.36853998664973,8.82025636590632,8.79875658285984,8.78844095740459,8.61159386683772,8.73873546136347,0,0.396705928018282,0.190919225133506,0.355624481234564,0.342597830047897,-0.0605342281519654,-0.548283620743407,-0.0214997830464796,-0.010315625455247,-0.176847090566872,0.127141594525751,0,1675,1076,2644,3610,-731,-4944,-144,-68,-1063,745,0,0.486918604651163,0.210361681329423,0.427071555483767,0.408602150537634,-0.0587384491763761,-0.422059074611576,-0.0212703101920236,-0.0102626018714156,-0.162092101250381,0.13557779799818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600290697674419,0.364418377321603,0.621224357938944,0.66723259762309,0.294254720771394,0.698309714871094,0.680649926144756,0.734983398732267,0.810003049710278,0.80582347588717,0.762980769230769,0,-0.235872320352816,0.256805980617341,0.0460082396841459,-0.372977876851696,0.4040549940997,-0.017659788726338,0.0543334725875111,0.075019650978011,-0.00417957382310807,-0.042842706656401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davidson College,1133,1185,1205,1208,1184,1215,1205,1191,1130,1148,1116,482,491,501,489,493,483,502,510,514,519,515,730,730,720,730,720,730,720,720,720,740,720,728,710,710,718,720,710,720,720,720,730,730,32.805,32.4,32.175,32.58,32.4,32.4,32.4,32.4,32.4,33.075,32.625,32,32,32,33,32,33,32,32,33,33,33,45725,47805,49804,52498,54930,57458,60921,62894,64698,66678,68594,45725,47805,49804,52498,54930,57458,60921,62894,64698,66678,68594,4412,4494,4088,4759,4770,4745,5560,5382,5618,5673,5724,8.39208338037339,8.41049845274528,8.31581113188354,8.46779284112111,8.47010158388239,8.46484671104403,8.62335338724463,8.59081533128685,8.63373100766419,8.64347335732657,8.65242314067634,0,0.0184150723718819,-0.094687320861734,0.151981709237569,0.00230874276127757,-0.00525487283835879,0.158506676200599,-0.0325380559577759,0.0429156763773371,0.0097423496623783,0.00894978334977559,0,82,-406,671,11,-25,815,-178,236,55,51,0,0.0185856754306437,-0.0903426791277259,0.164138943248532,0.00231140996007565,-0.00524109014675052,0.171759747102213,-0.0320143884892086,0.0438498699368265,0.00978996084015664,0.00898995240613432,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,14,0,10,0,0,12,0.256799637352675,0.263684913217624,0.294765166340509,0.253834839251944,0.248218029350105,0.256059009483667,0.216726618705036,0.221293199554069,0.201139195443218,0.202362065926318,0.19496855345912,0,0.00688527586494897,0.031080253122885,-0.040930327088565,-0.00561680990183899,0.00784098013356199,-0.039332390778631,0.004566580849033,-0.020154004110851,0.00122287048309999,-0.00739351246719799,26947,27127,26807,27410,27470,29226,25697,27217,30119,29961,32294
Duke University,4077,4202,4203,4196,3938,4077,3596,3566,3430,3261,3189,1700,1703,1723,1751,1724,1714,1721,1746,1723,1748,1745,750,760,750,750,750,760,760,760,770,750,770,790,780,780,780,780,790,790,790,800,790,800,34.65,34.65,34.425,34.425,34.425,34.875,34.875,34.875,35.325,34.65,35.325,34,34.65,34,34,34,34,34,34,34,35,35,50925,53035,55150,57325,59528,61748,63999,66739,69169,71764,74339,50925,53035,55150,57325,59528,61748,63999,66739,69169,71764,74339,17748,18774,22280,25462,28145,30374,31523,31220,31671,33077,35786,9.7840281124988,9.84022821289694,10.0114446940412,10.1449424236216,10.2451249978981,10.3213422582902,10.3584727171077,10.3488141940694,10.3631567146578,10.4065934557869,10.4853120344518,0,0.0562001003981365,0.171216481144283,0.133497729580371,0.100182574276536,0.0762172603920881,0.0371304588174688,-0.00965852303826154,0.0143425205883823,0.0434367411290939,0.0787185786649083,0,1026,3506,3182,2683,2229,1149,-303,451,1406,2709,0,0.0578093306288032,0.18674762970065,0.142818671454219,0.105372712277119,0.079197015455676,0.0378284058734444,-0.00961202931193097,0.014445868033312,0.0443939250418364,0.0818998095353267,1,2,6,2,0,3,0,6,2,1,3,2,2,1,1,2,2,3,1,4,2,2,0.229716024340771,0.223820176840311,0.188644524236984,0.164794595868353,0.139918280333985,0.134226641206295,0.114075436982521,0.114221652786675,0.108300969341038,0.0985881428182725,0.0891130609735651,0,-0.00589584750046002,-0.035175652603327,-0.023849928368631,-0.024876315534368,-0.00569163912769002,-0.020151204223774,0.000146215804153998,-0.005920683445637,-0.00971282652276551,-0.0094750818447074,8323,8460,8710,8874,10203,11508,11508,10167,10473,10491,10525
Elon University,3990,3990,4740,5252,5293,5370,5632,5866,6103,6402,7740,1291,1291,1362,1417,1425,1474,1498,1524,1553,1573,1698,650,650,650,660,660,660,660,640,640,670,670,660,660,660,660,660,660,660,650,640,660,660,29.475,29.475,29.475,29.7,29.7,29.7,29.7,29.025,28.8,29.925,29.925,28,29,29.475,29,29,26,29,29,29,29,30,35346,37225,38975,40471,41960,43546,45414,46670,48099,49642,51049,35346,37225,38975,40471,41960,43546,45414,46670,48099,49642,51049,9434,9434,9771,9079,10241,9949,10443,10256,10098,9623,10729,9.15207546384421,9.15207546384421,9.18717409394434,9.11371933337176,9.23415455007544,9.20522732258936,9.25368717647955,9.23561817916045,9.22009266341886,9.1719113453564,9.28070563463675,0,0,0.0350986301001353,-0.0734547605725862,0.120435216703681,-0.0289272274860775,0.0484598538901881,-0.0180689973190979,-0.0155255157415901,-0.0481813180624595,0.108794289280345,0,0,337,-692,1162,-292,494,-187,-158,-475,1106,0,0,0.0357218571125716,-0.0708218196704534,0.12798766383963,-0.0285128405429157,0.0496532314805508,-0.017906731782055,-0.015405616224649,-0.0470390176272529,0.114932973085316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422938308246767,0.422938308246767,0.485108996008597,0.578477805925763,0.516844058197442,0.539752738968741,0.53930862778895,0.571957878315133,0.604377104377104,0.665281097370882,0.721409264609936,0,0,0.06217068776183,0.093368809917166,-0.0616337477283211,0.022908680771299,-0.00044411117979104,0.0326492505261831,0.032419226061971,0.060903992993778,0.056128167239054,20135,19891,18162,24163,26163,26865,27309,25483,25503,22458,24015
Gardner-Webb University,1714,1359,2292,2698,5130,2640,2252,2037,2236,1563,2024,443,449,471,453,494,435,494,460,444,381,409,580,560,570,580,560,550,560,530,550,610,600,550,550,550,545,560,570,570,550,560,590,580,25.425,24.975,25.2,25.3125,25.2,25.2,25.425,24.3,24.975,27,26.55,23,23,24,24,25,25,25,24,24,25,24,28510,30000,31630,33130,35790,37620,39390,41020,43150,44540,46420,28510,30000,31630,33130,35790,37620,39390,41020,43150,44540,46420,2696,3270,3919,4544,6177,5481,3355,3866,4310,2966,4204,7.8995244720322,8.0925452638913,8.27359179819963,8.42156296040099,8.7285879956959,8.60904284504612,8.11820704940578,8.25997565976828,8.36869318309779,7.99496952269788,8.34379173199684,0,0.193020791859102,0.181046534308333,0.147971162201355,0.307025035294911,-0.119545150649781,-0.490835795640335,0.141768610362494,0.108717523329517,-0.373723660399916,0.348822209298964,0,574,649,625,1633,-696,-2126,511,444,-1344,1238,0,0.212908011869436,0.198470948012232,0.159479459045675,0.359375,-0.112676056338028,-0.387885422368181,0.15230998509687,0.1148473874806,-0.311832946635731,0.4173971679029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635756676557864,0.415596330275229,0.584843072212299,0.59375,0.830500242836328,0.481663929939792,0.67123695976155,0.526901189860321,0.518793503480278,0.526972353337829,0.481446241674596,0,-0.220160346282635,0.16924674193707,0.00890692778770097,0.236750242836328,-0.348836312896536,0.189573029821758,-0.144335769901229,-0.008107686380043,0.00817884985755102,-0.045526111663233,21170,22663,23623,26053,22250,22457,22865,27779,28339,26565,27714
High Point University,2549,3228,4040,4430,4918,4918,5942,7909,7657,7208,7770,881,1030,1210,1297,1257,1257,1386,1362,1382,1111,1423,570,580,580,590,589,580,591,593,595,620,630,580,580,600,600,609,600,601,603,605,620,620,25.875,26.1,26.55,26.775,26.955,26.55,26.82,26.91,27,27.9,28.125,24,25,26,26,26,26,26,27,26,27,27,33000,35500,37600,40100,42100,43900,46710,48380,49727,51105,52998,33000,35500,37600,40100,42100,43900,46710,48380,49727,51105,52998,3428,4529,5971,7157,7663,7663,7410,10910,9683,8936,10098,8.13973227971767,8.41825644355621,8.69466969654699,8.8758461777386,8.9441588309704,8.9441588309704,8.91058571829013,9.29743507882712,9.17812704961153,9.09784334074904,9.22009266341886,0,0.278524163838544,0.276413252990778,0.181176481191606,0.0683126532318052,0,-0.033573112680271,0.386849360536983,-0.119308029215585,-0.0802837088624937,0.122249322669823,0,1101,1442,1186,506,0,-253,3500,-1227,-747,1162,0,0.321178529754959,0.31839258114374,0.198626695695863,0.0707000139723348,0,-0.0330157901605116,0.472334682860999,-0.112465627864345,-0.0771455127543117,0.130035810205909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743582263710618,0.712740119231619,0.676603583989282,0.618974430627358,0.641785201618165,0.641785201618165,0.801889338731444,0.724931255728689,0.790767324176392,0.806624888093107,0.769459298871064,0,-0.030842144478999,-0.036136535242337,-0.057629153361924,0.022810770990807,0,0.160104137113279,-0.076958083002755,0.065836068447703,0.015857563916715,-0.0371655892220429,22519,20845,22879,24134,19116,21764,21295,19950,22011,19785,24386
North Carolina A & T State University,3147,2915,3728,3814,4446,3120,4033,3635,5561,6634,6811,1597,1607,1898,2053,1875,1849,1721,1780,1969,2309,2204,480,500,480,480,480,480,490,490,500,550,560,500,510,500,500,500,500,500,500,510,540,550,22.05,22.725,22.05,22.05,22.05,22.05,22.275,22.275,22.725,24.525,24.975,21,22,21,21,21,21,21,21,22,22,22,14284,13327,14300,14721,15288,15929,16635,17943,19447,17886,18136,23726,23184,23742,24355,25886,27010,29395,30703,32207,30776,31346,5598,5538,5713,6216,6692,4480,7075,6010,10367,10661,11088,8.6301646700754,8.61938870373091,8.65049955872446,8.73488189204748,8.80866806210672,8.40737832540903,8.86432272251144,8.70118002752925,9.24638296332311,9.27434750195048,9.31361872142968,0,-0.0107759663444913,0.031110854993555,0.0843823333230205,0.0737861700592326,-0.401289736697684,0.456944397102408,-0.163142694982186,0.54520293579386,0.0279645386273621,0.0392712194792093,0,-60,175,503,476,-2212,2595,-1065,4357,294,427,0,-0.0107181136120043,0.0315998555435175,0.0880448100822685,0.0765765765765766,-0.330543933054393,0.579241071428571,-0.150530035335689,0.72495840266223,0.0283592167454423,0.0400525279054498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0.562165058949625,0.526363308053449,0.652546823035183,0.613577863577864,0.664375373580394,0.696428571428571,0.570035335689046,0.604825291181364,0.536413620140832,0.622268079917456,0.614267676767677,0,-0.035801750896176,0.126183514981734,-0.0389689594573189,0.05079751000253,0.032053197848177,-0.126393235739525,0.034789955492318,-0.0684116710405319,0.085854459776624,-0.00800040314977901,26867,27261,28208,29749,30272,32205,33450,34168,33754,34974,36564
University of North Carolina at Asheville,2012,1789,1901,1846,2016,1944,2260,2579,2675,2763,3014,576,586,641,595,540,553,633,735,665,648,788,640,640,640,650,640,650,660,640,640,650,640,620,630,630,620,620,640,630,610,610,610,610,28.35,28.575,28.575,28.575,28.35,29.025,29.025,28.125,28.125,28.35,28.125,26,27,27,27,28,27,28,28,28,28,28,14544,14970,15884,16810,17700,18765,19928,20264,19323,19915,20189,25874,26687,28656,30442,31522,32587,34799,35878,35718,36638,36912,2651,2446,2510,2384,2945,3036,3090,3285,3523,3437,3219,7.88269220628903,7.80220931624712,7.82803803212583,7.77653502818524,7.98786409608569,8.01829613851552,8.03592636989179,8.09712193091871,8.16706817834124,8.14235427684984,8.07682603129881,0,-0.0804828900419077,0.0258287158787116,-0.0515030039405886,0.211329067900446,0.0304320424298332,0.0176302313762715,0.0611955610269188,0.0699462474225268,-0.0247139014914026,-0.0655282455510271,0,-205,64,-126,561,91,54,195,238,-86,-218,0,-0.0773293096944549,0.0261651676206051,-0.050199203187251,0.235318791946309,0.0308998302207131,0.0177865612648221,0.0631067961165049,0.0724505327245053,-0.0244110133409026,-0.063427407622927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,15,0,0,0.758958883440211,0.731398201144726,0.757370517928287,0.774328859060403,0.684550084889643,0.640316205533597,0.731391585760518,0.785083713850837,0.759296054499007,0.803898748908932,0.936315625970798,0,-0.027560682295485,0.025972316783561,0.016958341132116,-0.0897787741707601,-0.0442338793560459,0.091075380226921,0.053692128090319,-0.02578765935183,0.044602694409925,0.132416877061866,16983,17964,18865,20267,21661,22988,20417,23624,20753,19197,21217
